Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
29450	-20370.79	-20283.49	-87.29256	0.04278753	0.151519	0.155126	0.166611	0.169059	0.19541	0.162275	0.00922223	0.258926	0.242578	0.251359	0.247136	16.76128	0.0759799
29500	-20380.14	-20294.65	-85.48255	0.04278753	0.152281	0.143316	0.17348	0.150638	0.195618	0.184667	0.01362891	0.265684	0.241879	0.255592	0.236845	18.27503	0.1141266
29550	-20372.19	-20285.52	-86.66631	0.04278753	0.151237	0.154365	0.160302	0.160091	0.198269	0.175735	0.01185073	0.256874	0.243641	0.259091	0.240395	17.87588	0.1458067
29600	-20372.54	-20286.04	-86.50693	0.04278753	0.154086	0.157602	0.173527	0.155216	0.183953	0.175616	0.002352332	0.254232	0.238714	0.263953	0.243101	17.43012	0.1399905
29650	-20373.08	-20286.2	-86.88689	0.04278753	0.168935	0.162523	0.166489	0.158707	0.177596	0.16575	0.008639505	0.24695	0.242784	0.251715	0.258551	17.55174	0.1390144
29700	-20373.44	-20286.76	-86.67887	0.04278753	0.170452	0.154375	0.175922	0.155027	0.184364	0.159861	0.0090848	0.257379	0.235028	0.255556	0.252038	16.57346	0.0926667
29750	-20380.77	-20294.11	-86.6554	0.04278753	0.15828	0.159249	0.17238	0.160167	0.192831	0.157093	0.03493026	0.253291	0.231037	0.257905	0.257768	17.5781	0.1172371
29800	-20374.35	-20286.34	-88.00617	0.04278753	0.168233	0.157838	0.173015	0.152606	0.183709	0.164599	0.02311194	0.253155	0.234026	0.261519	0.2513	16.77739	0.08598683
29850	-20380.63	-20294.9	-85.73619	0.04278753	0.171836	0.151005	0.155973	0.15363	0.195498	0.172058	0.006138328	0.252086	0.242596	0.267082	0.238236	17.16643	0.1024114
29900	-20377.44	-20288.73	-88.70807	0.04278753	0.162046	0.148927	0.165941	0.165051	0.182411	0.175624	0.03737443	0.258922	0.242959	0.250552	0.247567	16.60557	0.09471423
29950	-20375.38	-20289.16	-86.21949	0.04278753	0.166791	0.153496	0.168444	0.167576	0.171704	0.171989	0.01649285	0.250027	0.238528	0.260212	0.251233	17.17142	0.1247043
30000	-20376.68	-20290.1	-86.57789	0.04278753	0.167508	0.168172	0.160105	0.148601	0.186917	0.168697	0.03371883	0.250105	0.254606	0.246483	0.248806	17.99001	0.1071753
